"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"231","100500","Action_33","Morph_62","DN","Followme","Objectmove","ObjectMove.2","Sonso",0.841567185678219,0.00643872113676732,0.0406305506216696
"232","100589","Action_17","Morph_41","DN","Followme","Hitobject","HitObject.3","Sonso",-0.510825623765991,0.00510657193605684,0.0559502664298401
"233","100511p1","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"234","100588","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.64865862558738,0.0237566607460036,0.108792184724689
"235","100595a","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-1.02165124753198,0.0337477797513321,0.0424067495559503
"236","100608","Action_42","Morph_92","DN","Position","Push","Push.5","Sonso",0.182321556793955,0.0066607460035524,0.0466252220248668
"237","100605","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"238","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.970778917158225,0.0746003552397869,0.108792184724689
"239","100515","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.770108221696074,0.0317495559502664,0.0406305506216696
"240","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.89199803930511,0.0746003552397869,0.108792184724689
"241","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",1.41585316336144,0.0317495559502664,0.0406305506216696
"242","100518","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.0408219945202552,0.0428507992895204,0.0475133214920071
"243","100504","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.21194097397511,0.0746003552397869,0.108792184724689
"244","100559","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.88706964903238,0.0746003552397869,0.108792184724689
"245","100602p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.70001802940495,0.0746003552397869,0.108792184724689
"246","100498","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.215111379616945,0.0317495559502664,0.0406305506216696
"247","100516p3","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",1.1999647829284,0.0317495559502664,0.0406305506216696
"248","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.56024766824333,0.0746003552397869,0.108792184724689
"249","100593","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.56531380905006,0.0044404973357016,0.00266429840142096
"250","100577","Action_34","Morph_65","DN","Sexualattention","Objectshake","ObjectShake.1","Sonso",1.43508452528932,0.0746003552397869,0.108792184724689
"251","100498","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.148420005118273,0.0428507992895204,0.0475133214920071
"252","100509","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.364643113587909,0.0317495559502664,0.0406305506216696
"253","100509","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.924258901523332,0.0317495559502664,0.0406305506216696
"254","100517","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.01523067972906,0.0746003552397869,0.108792184724689
"255","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.494696241836107,0.0317495559502664,0.0406305506216696
"256","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.00063188030791,0.0746003552397869,0.108792184724689
"257","100589","Action_24","Morph_51","DN","Followme","Jump","Jump.1","Sonso",-0.385662480811985,0.00732682060390764,0.00732682060390764
"258","100585","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.70110510095992,0.0746003552397869,0.108792184724689
"259","100600","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.908258560176891,0.0746003552397869,0.108792184724689
"260","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.64865862558738,0.0746003552397869,0.108792184724689
"261","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.418710334858185,0.0746003552397869,0.108792184724689
"262","100607","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.364643113587909,0.0237566607460036,0.108792184724689
"263","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.113328685307003,0.0746003552397869,0.108792184724689
"264","100589","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.11185751541813,0.0237566607460036,0.108792184724689
"265","100595a","Action_34","Morph_69","DN","Followme","Objectshake","ObjectShake.5","Sonso",0.246860077931526,0.0011101243339254,0.108792184724689
"266","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"267","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.70110510095992,0.0746003552397869,0.108792184724689
"268","100510","Action_34","Morph_65","DN","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"269","100589","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.11185751541813,0.0237566607460036,0.108792184724689
"270","100515","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.44628710262842,0.0337477797513321,0.0424067495559503
"271","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.587786664902119,0.0317495559502664,0.0406305506216696
"272","100601","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.44456326924387,0.0237566607460036,0.108792184724689
"273","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.08442908319087,0.0746003552397869,0.108792184724689
"274","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"275","100599","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.1999647829284,0.0746003552397869,0.108792184724689
"276","100513","Action_34","Morph_68","DN","Followme","Objectshake","ObjectShake.4","Sonso",1.09861228866811,0.00288632326820604,0.108792184724689
"277","100602p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.11866225483312,0.0746003552397869,0.108792184724689
"278","100590p2","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.7339691750802,0.0430728241563055,0.0559502664298401
"279","100586","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",0.0769610411361284,0.0430728241563055,0.0559502664298401
"280","100594","Action_18","Morph_40","DN","Followme","Hitobjectobject","HitObject.2","Sonso",-0.44628710262842,0.0119893428063943,0.00466252220248668
"281","100596","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.22314355131421,0.0428507992895204,0.0475133214920071
"282","100591","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.20165917440409,0.0746003552397869,0.108792184724689
"283","100582","Action_17","Morph_39","DN","Stopbehaviour","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"284","100508","Action_49","Morph_105","DN","Followme","Rub","Rub.1","Sonso",2.07442899985629,0.0044404973357016,0.0066607460035524
"285","100593","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0,0.0430728241563055,0.00466252220248668
"286","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",1.18784342239605,0.0317495559502664,0.0406305506216696
"287","100578","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.174353387144778,0.0430728241563055,0.0559502664298401
"288","100508","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.336472236621213,0.0428507992895204,0.0475133214920071
"289","100518","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.44628710262842,0.0428507992895204,0.0475133214920071
"290","100509","Action_61","Morph_130","DN","Followme","Throwobject","ThrowObject.1","Sonso",-0.0408219945202552,0.00244227353463588,0.00244227353463588
"291","100511p1","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.27443684570176,0.0317495559502664,0.0406305506216696
"292","100587","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.67147330335355,0.0746003552397869,0.108792184724689
"293","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.444685821261446,0.0317495559502664,0.0406305506216696
"294","100601","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.63315443905142,0.0746003552397869,0.108792184724689
"295","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.62531126159039,0.0746003552397869,0.108792184724689
"296","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.67147330335355,0.0746003552397869,0.108792184724689
"297","100586","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.87487437593856,0.0746003552397869,0.108792184724689
"298","100579","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",2.24495598015741,0.0237566607460036,0.108792184724689
"299","100580","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.41233595695316,0.0746003552397869,0.108792184724689
"300","100591","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.841567185678219,0.0746003552397869,0.108792184724689
"301","100575","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.21194097397511,0.0237566607460036,0.108792184724689
"302","100508","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.083381608939051,0.0430728241563055,0.0559502664298401
"303","100580","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.631271776841858,0.0317495559502664,0.0406305506216696
"304","100577","Action_34","Morph_66","DN","Sexualattention","Objectshake","ObjectShake.2","Sonso",2.45100509811232,0.0237566607460036,0.108792184724689
"305","100601","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.494696241836107,0.0746003552397869,0.108792184724689
"306","100508","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.18380155700408,0.0746003552397869,0.108792184724689
"307","100595a","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0.27763173659828,0.0430728241563055,0.00466252220248668
"308","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",2.79239134953596,0.0746003552397869,0.108792184724689
"309","100577","Action_34","Morph_66","DN","Sexualattention","Objectshake","ObjectShake.2","Sonso",2.2364452904895,0.0237566607460036,0.108792184724689
"310","100557","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.27763173659828,0.0317495559502664,0.0406305506216696
