"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"543","100666","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",0.215111379616945,0.00510657193605684,0.0466252220248668
"544","100666","Action_64","Morph_139","HT","Takeobject","Touchlongother","Touch.8","Sonso",0.908258560176891,0.00577264653641208,0.0175399644760213
"545","100674","Action_64","Morph_137","HT","Takeobject","Touchlongother","Touch.6","Sonso",0.712949807856125,0.00488454706927176,0.0175399644760213
"546","100667","Action_42","Morph_93","HT","Takeobject","Push","Push.6","Sonso",-0.44628710262842,0.0066607460035524,0.0466252220248668
"547","100670","Action_42","Morph_88","HT","Takeobject","Push","Push.1","Sonso",-0.22314355131421,0.0106571936056838,0.0466252220248668
"548","100669","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",0.970778917158225,0.00510657193605684,0.0466252220248668
"549","100667","Action_42","Morph_93","HT","Takeobject","Push","Push.6","Sonso",-0.22314355131421,0.0066607460035524,0.0466252220248668
"550","100666","Action_45","Morph_100","HT","Takeobject","Reach","Reach.1","Sonso",0.215111379616945,0.0408525754884547,0.0801509769094138
"551","100669","Action_63","Morph_139","HT","Takeobject","Touch","Touch.8","Sonso",-0.7339691750802,0.00577264653641208,0.0341918294849023
"552","100065","Action_63","Morph_137","HT","Stopbehaviour","Touch","Touch.6","Sonso",0.0392207131532813,0.00488454706927176,0.0341918294849023
"553","100108","Action_42","Morph_92","HT","Climbonme","Push","Push.5","Sonso",-0.579818495252942,0.0066607460035524,0.0466252220248668
"554","100247","Action_47","Morph_103","HT","Position","Rockingsit","Rocking.1","Sonso",0.65232518603969,0.00377442273534636,0.00377442273534636
"555","100247","Action_47","Morph_103","HT","Position","Rockingsit","Rocking.1","Sonso",0.336472236621213,0.00377442273534636,0.00377442273534636
"556","100247","Action_42","Morph_89","HT","Position","Push","Push.2","Sonso",0.0392207131532813,0.00355239786856128,0.0466252220248668
"557","100247","Action_55","Morph_117","HT","Position","Stompingobject","StompObject.3","Sonso",0.824175442966349,0.00688277087033748,0.0230905861456483
"558","100251","Action_42","Morph_92","HT","Position","Push","Push.5","Sonso",0.0769610411361284,0.0066607460035524,0.0466252220248668
"559","100028","Action_41","Morph_86","HT","Stopbehaviour","Pull","Pull.3","Sonso",0.0769610411361284,0.00510657193605684,0.0253108348134991
"560","101363","Action_42","Morph_90","HT","Moveclose","Push","Push.3","Sonso",0.148420005118273,0.00510657193605684,0.0466252220248668
"561","100621","Action_42","Morph_90","HT","Moveaway","Push","Push.3","Sonso",0,0.00510657193605684,0.0466252220248668
"562","100621","Action_42","Morph_90","HT","Moveaway","Push","Push.3","Sonso",-0.653926467406664,0.00510657193605684,0.0466252220248668
"563","101364","Action_41","Morph_85","HT","Moveclose","Pull","Pull.2","Sonso",-0.127833371509885,0.00643872113676732,0.0253108348134991
"564","101369","Action_42","Morph_88","HT","Takeobjectnurse","Push","Push.1","Sonso",0.693147180559945,0.0106571936056838,0.0466252220248668
"565","101363","Action_42","Morph_89","HT","Moveclose","Push","Push.2","Sonso",0.0392207131532813,0.00355239786856128,0.0466252220248668
"566","101368b","Action_41","Morph_86","HT","Takeobjectnurse","Pull","Pull.3","Sonso",0.307484699747961,0.00510657193605684,0.0253108348134991
"567","100620","Action_42","Morph_93","HT","Moveaway","Push","Push.6","Sonso",-0.7339691750802,0.0066607460035524,0.0466252220248668
"568","101770","Action_42","Morph_91","HT","Climbonme","Push","Push.4","Sonso",-0.127833371509885,0.00932504440497336,0.0466252220248668
"569","101363","Action_42","Morph_88","HT","Moveclose","Push","Push.1","Sonso",0.215111379616945,0.0106571936056838,0.0466252220248668
"570","102062b","Action_39","Morph_82","HT","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0,0.0295293072824156,0.033303730017762
"571","100298","Action_39","Morph_83","HT","Staysame","Presentgenitalsbackwards","PresentGenitals.2","Sonso",-0.653926467406664,0.00577264653641208,0.033303730017762
"572","100298","Action_45","Morph_100","HT","Staysame","Reach","Reach.1","Sonso",-0.653926467406664,0.0408525754884547,0.0801509769094138
"573","100253b","Action_38","Morph_77","HT","Directattention","Present","Present.3","Sonso",0.27763173659828,0.00466252220248668,0.0492895204262877
"574","101302","Action_45","Morph_102","HW","Play","Reach","Reach.3","Sonso",-0.579818495252942,0.0022202486678508,0.0801509769094138
"575","101562","Action_23","Morph_47","HW","Affiliation","Hittingother","HitOther.3","Sonso",0.970778917158225,0.00843694493783304,0.0157637655417407
"576","101301","Action_14","Morph_29","HW","Play","Grab","Grab.1","Sonso",-0.82098055206983,0.00821492007104796,0.0353019538188277
"577","102324b","Action_45","Morph_102","HW","Play","Reach","Reach.3","Sonso",-0.916290731874155,0.0022202486678508,0.0801509769094138
"578","100259b","Action_63","Morph_134","HW","Affiliation","Touch","Touch.3","Sonso",0.0769610411361284,0.00488454706927176,0.0341918294849023
"579","101667b","Action_64","Morph_135","HW","Support","Touchlongother","Touch.4","Sonso",0.8754687373539,0.00488454706927176,0.0175399644760213
"580","100863b","Action_64","Morph_132","HW","Affiliation","Touchlongother","Touch.1","Sonso",1.22377543162212,0.0104351687388988,0.0175399644760213
"581","100350","Action_13","Morph_27","HW","Moveaway","Fling","Fling.1","Sonso",-0.653926467406664,0.00688277087033748,0.0117673179396092
"582","100698","Action_39","Morph_82","HW","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.336472236621213,0.0295293072824156,0.033303730017762
"583","101767","Action_37","Morph_74","HW","Play","Poke","Poke.1","Sonso",-1.02165124753198,0.00266429840142096,0.00266429840142096
"584","101767","Action_37","Morph_74","HW","Play","Poke","Poke.1","Sonso",-0.579818495252942,0.00266429840142096,0.00266429840142096
"585","102429","Action_38","Morph_76","HW","Groom","Present","Present.2","Sonso",0.418710334858185,0.0135435168738899,0.0492895204262877
"586","102431","Action_38","Morph_75","HW","Directattention","Present","Present.1","Sonso",0.0392207131532813,0.0170959147424512,0.0492895204262877
"587","100126","Action_34","Morph_65","HW","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.693147180559945,0.0746003552397869,0.108792184724689
"588","100348b","Action_64","Morph_135","HW","Affiliation","Touchlongother","Touch.4","Sonso",1.12492959698548,0.00488454706927176,0.0175399644760213
"589","100043a","Action_2","Morph_5","HW","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.148420005118273,0.0119893428063943,0.0577264653641208
"590","101188","Action_45","Morph_100","HW","Giveme","Reach","Reach.1","Sonso",-0.510825623765991,0.0408525754884547,0.0801509769094138
"591","100040a","Action_2","Morph_5","HW","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.542324290825362,0.0119893428063943,0.0577264653641208
"592","101897","Action_63","Morph_132","HW","Staysame","Touch","Touch.1","Sonso",0.418710334858185,0.0104351687388988,0.0341918294849023
"593","100177a","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",-0.127833371509885,0.0215364120781528,0.0577264653641208
"594","100043b","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",1.01523067972906,0.0215364120781528,0.0577264653641208
"595","101467","Action_27","Morph_54","HW","Sexualattention","Leafclip","LeafClip.1","Sonso",0.27763173659828,0.0044404973357016,0.00599467140319716
"596","101553","Action_34","Morph_65","HW","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.148420005118273,0.0746003552397869,0.108792184724689
"597","101469","Action_27","Morph_54","HW","Sexualattention","Leafclip","LeafClip.1","Sonso",0.148420005118273,0.0044404973357016,0.00599467140319716
"598","101469","Action_17","Morph_39","HW","Sexualattention","Hitobject","HitObject.1","Sonso",-0.22314355131421,0.0430728241563055,0.0559502664298401
"599","101781","Action_27","Morph_54","HW","Sexualattention","Leafclip","LeafClip.1","Sonso",0.908258560176891,0.0044404973357016,0.00599467140319716
"600","101553","Action_34","Morph_65","HW","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.518793793415168,0.0746003552397869,0.108792184724689
"601","100191a","Action_17","Morph_39","HW","Moveclose","Hitobject","HitObject.1","Sonso",0,0.0430728241563055,0.0559502664298401
"602","102184","Action_13","Morph_27","HW","Moveaway","Fling","Fling.1","Sonso",-0.579818495252942,0.00688277087033748,0.0117673179396092
"603","101011","Action_14","Morph_33","HW","Playcontinue","Grab","Grab.5","Sonso",-1.20397280432594,0.0033303730017762,0.0353019538188277
"604","102149","Action_38","Morph_75","HW","Groom","Present","Present.1","Sonso",1.38629436111989,0.0170959147424512,0.0492895204262877
"605","101010b","Action_20","Morph_45","HW","Play","Hitother","HitOther.1","Sonso",0,0.0202042628774423,0.0404085257548845
"606","101009","Action_14","Morph_33","HW","Play","Grab","Grab.5","Sonso",-1.02165124753198,0.0033303730017762,0.0353019538188277
"607","100142","Action_63","Morph_138","HW","Affiliation","Touch","Touch.7","Sonso",0.494696241836107,0.0044404973357016,0.0341918294849023
"608","102235","Action_2","Morph_5","HW","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.587786664902119,0.0119893428063943,0.0577264653641208
"609","102234","Action_38","Morph_78","HW","Groom","Present","Present.4","Sonso",0.770108221696074,0.00288632326820604,0.0492895204262877
"610","102246b","Action_42","Morph_89","HW","Position","Push","Push.2","Sonso",-1.02165124753198,0.00355239786856128,0.0466252220248668
"611","102249","Action_38","Morph_76","HW","Groom","Present","Present.2","Sonso",-0.510825623765991,0.0135435168738899,0.0492895204262877
"612","102232","Action_42","Morph_92","HW","Position","Push","Push.5","Sonso",-0.916290731874155,0.0066607460035524,0.0466252220248668
"613","102249","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",1.40609698841607,0.0215364120781528,0.0577264653641208
"614","102235","Action_2","Morph_6","HW","Groom","Bigloudscratch","BigLoudScratch.4","Sonso",0.518793793415168,0.00421847246891652,0.0577264653641208
"615","101113","Action_17","Morph_39","HW","Play","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"616","101053b","Action_45","Morph_100","HW","Play","Reach","Reach.1","Sonso",-0.127833371509885,0.0408525754884547,0.0801509769094138
"617","101113","Action_20","Morph_50","HW","Play","Hitother","HitOther.6","Sonso",-0.653926467406664,0.00488454706927176,0.0404085257548845
"618","102276a","Action_2","Morph_4","HW","Groom","Bigloudscratch","BigLoudScratch.2","Sonso",0.364643113587909,0.019316163410302,0.0577264653641208
"619","102275","Action_2","Morph_5","HW","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",-0.174353387144778,0.0119893428063943,0.0577264653641208
"620","102276a","Action_38","Morph_75","HW","Groom","Present","Present.1","Sonso",-0.083381608939051,0.0170959147424512,0.0492895204262877
"621","102273","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",-0.174353387144778,0.0215364120781528,0.0577264653641208
"622","102281a","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.444685821261446,0.0215364120781528,0.0577264653641208
"623","102323","Action_48","Morph_104","HW","Playcontinue","Rollover","RollOver.1","Sonso",0.65232518603969,0.00621669626998224,0.00621669626998224
"624","102220a","Action_2","Morph_3","HW","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0,0.0215364120781528,0.0577264653641208
"625","102220a","Action_38","Morph_75","HW","Groom","Present","Present.1","Sonso",1.3244189574018,0.0170959147424512,0.0492895204262877
"626","101367","Action_63","Morph_135","HY","Stopbehaviour","Touch","Touch.4","Sonso",0.246860077931526,0.00488454706927176,0.0341918294849023
"627","101368a","Action_45","Morph_101","HY","Givemenurse","Reach","Reach.2","Sonso",0.672944473242426,0.0370781527531083,0.0801509769094138
"628","101367","Action_63","Morph_135","HY","Stopbehaviour","Touch","Touch.4","Sonso",-0.579818495252942,0.00488454706927176,0.0341918294849023
"629","101367","Action_14","Morph_33","HY","Stopbehaviour","Grab","Grab.5","Sonso",0.924258901523332,0.0033303730017762,0.0353019538188277
"630","101367","Action_14","Morph_33","HY","Stopbehaviour","Grab","Grab.5","Sonso",0.418710334858185,0.0033303730017762,0.0353019538188277
"631","101873","Action_38","Morph_76","JL","Groom","Present","Present.2","Sonso",-0.916290731874155,0.0135435168738899,0.0492895204262877
"632","100189","Action_64","Morph_133","JL","Stopbehaviour","Touchlongother","Touch.2","Sonso",1.00063188030791,0.00754884547069272,0.0175399644760213
"633","100196","Action_33","Morph_61","JL","Moveaway","Objectmove","ObjectMove.1","Sonso",0.27763173659828,0.0317495559502664,0.0406305506216696
"634","100781","Action_39","Morph_82","JL","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.113328685307003,0.0295293072824156,0.033303730017762
"635","101253","Action_39","Morph_82","JL","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",-1.6094379124341,0.0295293072824156,0.033303730017762
"636","100340","Action_39","Morph_82","JL","Affiliation","Presentgenitalsbackwards","PresentGenitals.1","Sonso",-0.22314355131421,0.0295293072824156,0.033303730017762
"637","100167","Action_39","Morph_82","JL","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.27763173659828,0.0295293072824156,0.033303730017762
"638","100168","Action_63","Morph_132","JL","Sociosexualattention","Touch","Touch.1","Sonso",-0.653926467406664,0.0104351687388988,0.0341918294849023
"639","100343","Action_45","Morph_100","JL","Affiliation","Reach","Reach.1","Sonso",0,0.0408525754884547,0.0801509769094138
"640","101036a","Action_11","Morph_23","JL","Affiliation","Embrace","Embrace.2","Sonso",-0.916290731874155,0.00199822380106572,0.005550621669627
"641","100139","Action_63","Morph_132","JL","Sociosexualattention","Touch","Touch.1","Sonso",0,0.0104351687388988,0.0341918294849023
"642","102241a","Action_45","Morph_102","JL","Staysame","Reach","Reach.3","Sonso",-0.083381608939051,0.0022202486678508,0.0801509769094138
"643","101035","Action_39","Morph_82","JL","Giveme","Presentgenitalsbackwards","PresentGenitals.1","Sonso",1.30833281965018,0.0295293072824156,0.033303730017762
"644","100342b","Action_39","Morph_82","JL","Affiliation","Presentgenitalsbackwards","PresentGenitals.1","Sonso",-0.127833371509885,0.0295293072824156,0.033303730017762
"645","102241a","Action_45","Morph_102","JL","Staysame","Reach","Reach.3","Sonso",-0.083381608939051,0.0022202486678508,0.0801509769094138
"646","101189","Action_39","Morph_82","JL","Giveme","Presentgenitalsbackwards","PresentGenitals.1","Sonso",-0.127833371509885,0.0295293072824156,0.033303730017762
"647","100343","Action_63","Morph_140","JL","Affiliation","Touch","Touch.9","Sonso",-0.22314355131421,0.00399644760213144,0.0341918294849023
"648","100139","Action_39","Morph_82","JL","Sociosexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.672944473242426,0.0295293072824156,0.033303730017762
"649","100168","Action_45","Morph_100","JL","Sociosexualattention","Reach","Reach.1","Sonso",-0.510825623765991,0.0408525754884547,0.0801509769094138
"650","100782b","Action_39","Morph_82","JL","Sociosexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",-0.44628710262842,0.0295293072824156,0.033303730017762
"651","101556","Action_39","Morph_82","JL","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Sonso",0.444685821261446,0.0295293072824156,0.033303730017762
"652","100389","Action_39","Morph_83","JN","Sociosexualattention","Presentgenitalsbackwards","PresentGenitals.2","Sonso",0.27763173659828,0.00577264653641208,0.033303730017762
"653","100087","Action_42","Morph_94","JN","Climbonme","Push","Push.7","Sonso",0.0769610411361284,0.00288632326820604,0.0466252220248668
